transaction_id,customer_id,transaction_amount,recovery_probability,priority_score,priority,recommended_channel,strategy,recovery_action,expected_recovery_value,reason,message,recovered,money_recovered,probability_bucket
txn_002551,cust_0348,7535.2,0.77,0.7692,HIGH,email,assisted_recovery,checkout_reminder,5802.1,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! You were almost done with your purchase of ₹7,535.20. Complete your checkout whenever you're ready.",0,0.0,70-80%
txn_002553,cust_0473,48801.58,0.7537,0.8357,HIGH,sms,assisted_recovery,payment_recovery,36781.75,"HIGH priority because of moderate recovery probability, strong contactability.","Hi! We noticed an issue with your payment of ₹48,801.58. Please review your payment and try again.",0,0.0,70-80%
txn_002554,cust_0687,6694.46,0.5057,0.5998,MEDIUM,sms,standard_recovery,checkout_reminder,3385.39,"MEDIUM priority because of low recovery probability, strong contactability.","Hi! You were almost done with your purchase of ₹6,694.46. Complete your checkout whenever you're ready.",1,6694.46,50-60%
txn_002558,cust_0429,3999.09,0.7781,0.7919,HIGH,sms,assisted_recovery,mandate_reactivation,3111.69,"HIGH priority because of moderate recovery probability, strong contactability, low recovery friction.",Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.,1,3999.09,70-80%
txn_002560,cust_0632,41200.34,0.8265,0.8836,HIGH,email,aggressive_recovery,mandate_reactivation,34052.08,"HIGH priority because of high recovery probability, high customer reliability, low recovery friction.","Subject: Action needed for your payment

Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.",1,41200.34,80-90%
txn_002561,cust_0669,2027.86,0.8505,0.833,HIGH,whatsapp,aggressive_recovery,checkout_reminder,1724.69,"HIGH priority because of high recovery probability, high customer intent, high customer reliability, strong contactability.","Hi! You were almost done with your purchase of ₹2,027.86. Complete your checkout whenever you're ready.

Reply to this message if you need help.",0,0.0,80-90%
txn_002564,cust_0046,48415.34,0.8707,1.0395,HIGH,email,aggressive_recovery,payment_reminder,42155.24,"HIGH priority because of high recovery probability, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! We noticed that your payment of ₹48,415.34 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.",0,0.0,80-90%
txn_002566,cust_0039,48432.68,0.6932,0.8953,HIGH,sms,assisted_recovery,subscription_reactivation,33573.53,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Hi! Your subscription payment of ₹48,432.68 needs attention. Please update your payment details to reactivate your subscription.",1,48432.68,60-70%
txn_002568,cust_0781,37426.47,0.7545,0.8599,HIGH,sms,assisted_recovery,checkout_reminder,28238.27,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Hi! You were almost done with your purchase of ₹37,426.47. Complete your checkout whenever you're ready.",1,37426.47,70-80%
txn_002572,cust_0530,37071.99,0.7137,0.8422,HIGH,whatsapp,assisted_recovery,checkout_reminder,26458.28,"HIGH priority because of moderate recovery probability, strong contactability.","Hi! You were almost done with your purchase of ₹37,071.99. Complete your checkout whenever you're ready.

Reply to this message if you need help.",0,0.0,70-80%
txn_002575,cust_0223,13032.32,0.6123,0.683,MEDIUM,whatsapp,standard_recovery,authentication_retry,7979.69,"MEDIUM priority because of moderate recovery probability, high customer reliability, strong contactability.","Hi! Your payment of ₹13,032.32 requires another authentication attempt. Please retry the payment to complete your transaction.

Reply to this message if you need help.",0,0.0,60-70%
txn_002576,cust_0437,45815.02,0.6891,0.8409,HIGH,email,assisted_recovery,checkout_reminder,31571.13,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! You were almost done with your purchase of ₹45,815.02. Complete your checkout whenever you're ready.",0,0.0,60-70%
txn_002581,cust_0735,20507.83,0.8808,0.7065,MEDIUM,whatsapp,standard_recovery,mandate_reactivation,18063.3,MEDIUM priority because of high recovery probability.,"Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.

Reply to this message if you need help.",1,20507.83,80-90%
txn_002584,cust_0669,21725.95,0.6056,0.7588,HIGH,email,assisted_recovery,retry_payment,13157.24,"HIGH priority because of moderate recovery probability, high customer reliability, low recovery friction.","Subject: Action needed for your payment

Hi! Your payment of ₹21,725.95 could not be completed. Please try the payment again using your preferred payment method.",0,0.0,60-70%
txn_002586,cust_0125,32224.54,0.8172,0.8451,HIGH,whatsapp,aggressive_recovery,retry_payment,26333.89,"HIGH priority because of high recovery probability, high customer intent, high customer reliability.","Hi! Your payment of ₹32,224.54 could not be completed. Please try the payment again using your preferred payment method.

Reply to this message if you need help.",1,32224.54,80-90%
txn_002587,cust_0544,4743.13,0.7757,0.7292,MEDIUM,sms,standard_recovery,checkout_reminder,3679.25,"MEDIUM priority because of moderate recovery probability, high customer reliability, strong contactability.","Hi! You were almost done with your purchase of ₹4,743.13. Complete your checkout whenever you're ready.",1,4743.13,70-80%
txn_002589,cust_0491,15625.06,0.5386,0.6003,MEDIUM,sms,standard_recovery,checkout_reminder,8415.66,"MEDIUM priority because of low recovery probability, strong contactability.","Hi! You were almost done with your purchase of ₹15,625.06. Complete your checkout whenever you're ready.",0,0.0,50-60%
txn_002591,cust_0269,31622.71,0.7549,0.8124,HIGH,sms,assisted_recovery,subscription_reactivation,23871.98,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Hi! Your subscription payment of ₹31,622.71 needs attention. Please update your payment details to reactivate your subscription.",1,31622.71,70-80%
txn_002593,cust_0267,21651.72,0.762,0.8026,HIGH,email,assisted_recovery,mandate_reactivation,16498.61,"HIGH priority because of moderate recovery probability, strong contactability.","Subject: Action needed for your payment

Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.",1,21651.72,70-80%
txn_002596,cust_0521,31279.15,0.7868,0.9377,HIGH,email,assisted_recovery,payment_reminder,24610.44,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability, low recovery friction.","Subject: Action needed for your payment

Hi! We noticed that your payment of ₹31,279.15 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.",1,31279.15,70-80%
txn_002600,cust_0523,16919.21,0.8589,0.879,HIGH,email,aggressive_recovery,mandate_reactivation,14531.91,"HIGH priority because of high recovery probability, high customer reliability, strong contactability, low recovery friction.","Subject: Action needed for your payment

Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.",1,16919.21,80-90%
txn_002601,cust_0362,27414.21,0.768,0.8435,HIGH,whatsapp,assisted_recovery,authentication_retry,21054.11,"HIGH priority because of moderate recovery probability, high customer reliability, low recovery friction.","Hi! Your payment of ₹27,414.21 requires another authentication attempt. Please retry the payment to complete your transaction.

Reply to this message if you need help.",1,27414.21,70-80%
txn_002602,cust_0781,6367.83,0.8192,0.7851,HIGH,whatsapp,aggressive_recovery,authentication_retry,5216.53,"HIGH priority because of high recovery probability, high customer reliability, low recovery friction.","Hi! Your payment of ₹6,367.83 requires another authentication attempt. Please retry the payment to complete your transaction.

Reply to this message if you need help.",1,6367.83,80-90%
txn_002607,cust_0704,10066.79,0.7693,0.7593,HIGH,sms,assisted_recovery,payment_reminder,7744.38,"HIGH priority because of moderate recovery probability, low recovery friction.","Hi! We noticed that your payment of ₹10,066.79 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.",1,10066.79,70-80%
txn_002608,cust_0369,21713.88,0.8985,0.8173,HIGH,whatsapp,aggressive_recovery,payment_recovery,19509.92,HIGH priority because of high recovery probability.,"Hi! We noticed an issue with your payment of ₹21,713.88. Please review your payment and try again.

Reply to this message if you need help.",1,21713.88,80-90%
txn_002609,cust_0493,37674.66,0.6663,0.7627,HIGH,whatsapp,assisted_recovery,payment_reminder,25102.63,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Hi! We noticed that your payment of ₹37,674.66 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.

Reply to this message if you need help.",1,37674.66,60-70%
txn_002610,cust_0366,30466.94,0.8907,0.9365,HIGH,sms,aggressive_recovery,mandate_reactivation,27136.9,"HIGH priority because of high recovery probability, high customer reliability, strong contactability.",Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.,1,30466.94,80-90%
txn_002612,cust_0072,4338.23,0.7972,0.8117,HIGH,email,assisted_recovery,subscription_reactivation,3458.44,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! Your subscription payment of ₹4,338.23 needs attention. Please update your payment details to reactivate your subscription.",1,4338.23,70-80%
txn_002613,cust_0110,14422.54,0.7164,0.7785,HIGH,email,assisted_recovery,subscription_reactivation,10332.31,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! Your subscription payment of ₹14,422.54 needs attention. Please update your payment details to reactivate your subscription.",1,14422.54,70-80%
txn_002614,cust_0732,35114.57,0.7221,0.8282,HIGH,whatsapp,assisted_recovery,payment_reminder,25356.23,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Hi! We noticed that your payment of ₹35,114.57 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.

Reply to this message if you need help.",1,35114.57,70-80%
txn_002617,cust_0569,25136.27,0.7541,0.7967,HIGH,sms,assisted_recovery,subscription_reactivation,18955.26,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Hi! Your subscription payment of ₹25,136.27 needs attention. Please update your payment details to reactivate your subscription.",1,25136.27,70-80%
txn_002619,cust_0403,12783.11,0.6089,0.6352,MEDIUM,whatsapp,standard_recovery,checkout_reminder,7783.64,"MEDIUM priority because of moderate recovery probability, high customer reliability, strong contactability.","Hi! You were almost done with your purchase of ₹12,783.11. Complete your checkout whenever you're ready.

Reply to this message if you need help.",0,0.0,60-70%
txn_002621,cust_0732,21027.61,0.7568,0.7924,HIGH,email,assisted_recovery,subscription_reactivation,15913.7,"HIGH priority because of moderate recovery probability, strong contactability.","Subject: Action needed for your payment

Hi! Your subscription payment of ₹21,027.61 needs attention. Please update your payment details to reactivate your subscription.",1,21027.61,70-80%
txn_002623,cust_0237,39304.53,0.7048,0.8142,HIGH,whatsapp,assisted_recovery,authentication_retry,27701.83,"HIGH priority because of moderate recovery probability, high customer reliability.","Hi! Your payment of ₹39,304.53 requires another authentication attempt. Please retry the payment to complete your transaction.

Reply to this message if you need help.",0,0.0,70-80%
txn_002624,cust_0089,21794.58,0.7238,0.812,HIGH,email,assisted_recovery,payment_reminder,15774.92,"HIGH priority because of moderate recovery probability, strong contactability.","Subject: Action needed for your payment

Hi! We noticed that your payment of ₹21,794.58 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.",1,21794.58,70-80%
txn_002625,cust_0295,48668.11,0.654,0.9472,HIGH,email,assisted_recovery,checkout_reminder,31828.94,"HIGH priority because of moderate recovery probability, strong contactability, low recovery friction.","Subject: Action needed for your payment

Hi! You were almost done with your purchase of ₹48,668.11. Complete your checkout whenever you're ready.",1,48668.11,60-70%
txn_002626,cust_0313,9215.03,0.6044,0.5914,MEDIUM,sms,standard_recovery,authentication_retry,5569.56,"MEDIUM priority because of moderate recovery probability, high customer reliability.","Hi! Your payment of ₹9,215.03 requires another authentication attempt. Please retry the payment to complete your transaction.",1,9215.03,60-70%
txn_002627,cust_0320,47565.41,0.7976,0.9209,HIGH,whatsapp,assisted_recovery,authentication_retry,37938.17,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Hi! Your payment of ₹47,565.41 requires another authentication attempt. Please retry the payment to complete your transaction.

Reply to this message if you need help.",1,47565.41,70-80%
txn_002628,cust_0692,11959.68,0.5376,0.6449,MEDIUM,email,standard_recovery,subscription_reactivation,6429.52,"MEDIUM priority because of low recovery probability, high customer reliability, low recovery friction.","Subject: Action needed for your payment

Hi! Your subscription payment of ₹11,959.68 needs attention. Please update your payment details to reactivate your subscription.",1,11959.68,50-60%
txn_002630,cust_0070,35644.68,0.756,0.7829,HIGH,whatsapp,assisted_recovery,subscription_reactivation,26947.38,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Hi! Your subscription payment of ₹35,644.68 needs attention. Please update your payment details to reactivate your subscription.

Reply to this message if you need help.",1,35644.68,70-80%
txn_002631,cust_0342,13401.57,0.8282,0.8319,HIGH,sms,aggressive_recovery,payment_reminder,11099.18,"HIGH priority because of high recovery probability, high customer reliability, strong contactability.","Hi! We noticed that your payment of ₹13,401.57 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.",1,13401.57,80-90%
txn_002632,cust_0189,19974.71,0.7115,0.6564,MEDIUM,email,standard_recovery,mandate_reactivation,14212.01,"MEDIUM priority because of moderate recovery probability, high customer reliability.","Subject: Action needed for your payment

Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.",1,19974.71,70-80%
txn_002633,cust_0734,22740.24,0.6599,0.6035,MEDIUM,whatsapp,standard_recovery,payment_recovery,15006.28,"MEDIUM priority because of moderate recovery probability, high customer reliability.","Hi! We noticed an issue with your payment of ₹22,740.24. Please review your payment and try again.

Reply to this message if you need help.",1,22740.24,60-70%
txn_002634,cust_0328,8762.07,0.8163,0.8432,HIGH,sms,aggressive_recovery,checkout_reminder,7152.48,"HIGH priority because of high recovery probability, strong contactability.","Hi! You were almost done with your purchase of ₹8,762.07. Complete your checkout whenever you're ready.",1,8762.07,80-90%
txn_002635,cust_0053,33652.82,0.748,0.8698,HIGH,sms,assisted_recovery,authentication_retry,25172.31,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Hi! Your payment of ₹33,652.82 requires another authentication attempt. Please retry the payment to complete your transaction.",1,33652.82,70-80%
txn_002636,cust_0115,17186.8,0.7389,0.7806,HIGH,sms,assisted_recovery,retry_payment,12699.33,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Hi! Your payment of ₹17,186.80 could not be completed. Please try the payment again using your preferred payment method.",0,0.0,70-80%
txn_002637,cust_0360,33025.6,0.6993,0.8537,HIGH,sms,assisted_recovery,payment_reminder,23094.8,"HIGH priority because of moderate recovery probability, strong contactability, low recovery friction.","Hi! We noticed that your payment of ₹33,025.60 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.",1,33025.6,60-70%
txn_002638,cust_0350,41794.13,0.7048,0.8904,HIGH,email,assisted_recovery,payment_reminder,29456.5,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! We noticed that your payment of ₹41,794.13 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.",1,41794.13,70-80%
txn_002639,cust_0681,2227.41,0.7957,0.7916,HIGH,email,assisted_recovery,checkout_reminder,1772.35,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! You were almost done with your purchase of ₹2,227.41. Complete your checkout whenever you're ready.",1,2227.41,70-80%
txn_002640,cust_0653,29777.25,0.6761,0.8019,HIGH,whatsapp,assisted_recovery,checkout_reminder,20132.4,"HIGH priority because of moderate recovery probability, strong contactability.","Hi! You were almost done with your purchase of ₹29,777.25. Complete your checkout whenever you're ready.

Reply to this message if you need help.",1,29777.25,60-70%
txn_002641,cust_0400,15173.8,0.7628,0.7802,HIGH,whatsapp,assisted_recovery,subscription_reactivation,11574.57,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Hi! Your subscription payment of ₹15,173.80 needs attention. Please update your payment details to reactivate your subscription.

Reply to this message if you need help.",1,15173.8,70-80%
txn_002642,cust_0510,24328.36,0.8961,0.8582,HIGH,sms,aggressive_recovery,mandate_reactivation,21800.64,"HIGH priority because of high recovery probability, high customer reliability, strong contactability.",Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.,1,24328.36,80-90%
txn_002643,cust_0450,9241.89,0.9286,0.9043,HIGH,whatsapp,aggressive_recovery,payment_reminder,8582.02,"HIGH priority because of high recovery probability, high customer intent, high customer reliability, strong contactability.","Hi! We noticed that your payment of ₹9,241.89 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.

Reply to this message if you need help.",1,9241.89,90-100%
txn_002644,cust_0097,9193.29,0.8241,0.8388,HIGH,whatsapp,aggressive_recovery,subscription_reactivation,7576.19,"HIGH priority because of high recovery probability, strong contactability.","Hi! Your subscription payment of ₹9,193.29 needs attention. Please update your payment details to reactivate your subscription.

Reply to this message if you need help.",1,9193.29,80-90%
txn_002646,cust_0510,31116.92,0.8413,0.803,HIGH,whatsapp,aggressive_recovery,subscription_reactivation,26178.66,HIGH priority because of high recovery probability.,"Hi! Your subscription payment of ₹31,116.92 needs attention. Please update your payment details to reactivate your subscription.

Reply to this message if you need help.",1,31116.92,80-90%
txn_002650,cust_0082,42705.64,0.8391,0.9238,HIGH,sms,aggressive_recovery,retry_payment,35834.3,"HIGH priority because of high recovery probability, strong contactability.","Hi! Your payment of ₹42,705.64 could not be completed. Please try the payment again using your preferred payment method.",1,42705.64,80-90%
txn_002652,cust_0139,22879.26,0.7403,0.6944,MEDIUM,sms,standard_recovery,checkout_reminder,16937.52,"MEDIUM priority because of moderate recovery probability, high customer reliability.","Hi! You were almost done with your purchase of ₹22,879.26. Complete your checkout whenever you're ready.",1,22879.26,70-80%
txn_002654,cust_0256,11702.56,0.8447,0.8998,HIGH,email,aggressive_recovery,checkout_reminder,9885.15,"HIGH priority because of high recovery probability, high customer reliability, strong contactability, low recovery friction.","Subject: Action needed for your payment

Hi! You were almost done with your purchase of ₹11,702.56. Complete your checkout whenever you're ready.",1,11702.56,80-90%
txn_002655,cust_0379,43619.75,0.6825,0.8507,HIGH,email,assisted_recovery,payment_reminder,29770.48,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! We noticed that your payment of ₹43,619.75 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.",0,0.0,60-70%
txn_002658,cust_0797,32787.4,0.7861,0.6025,MEDIUM,whatsapp,standard_recovery,mandate_reactivation,25774.18,"MEDIUM priority because of moderate recovery probability, high customer reliability.","Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.

Reply to this message if you need help.",0,0.0,70-80%
txn_002661,cust_0582,48729.52,0.8665,1.063,HIGH,sms,aggressive_recovery,checkout_reminder,42224.13,"HIGH priority because of high recovery probability, high customer reliability, strong contactability.","Hi! You were almost done with your purchase of ₹48,729.52. Complete your checkout whenever you're ready.",1,48729.52,80-90%
txn_002662,cust_0660,42711.73,0.6826,0.8902,HIGH,sms,assisted_recovery,payment_reminder,29155.03,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability, low recovery friction.","Hi! We noticed that your payment of ₹42,711.73 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.",1,42711.73,60-70%
txn_002664,cust_0086,9590.24,0.6591,0.7729,HIGH,whatsapp,assisted_recovery,retry_payment,6320.93,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability, low recovery friction.","Hi! Your payment of ₹9,590.24 could not be completed. Please try the payment again using your preferred payment method.

Reply to this message if you need help.",1,9590.24,60-70%
txn_002667,cust_0280,17062.99,0.7796,0.8133,HIGH,whatsapp,assisted_recovery,payment_reminder,13302.31,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Hi! We noticed that your payment of ₹17,062.99 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.

Reply to this message if you need help.",1,17062.99,70-80%
txn_002668,cust_0656,3009.75,0.9129,0.7815,HIGH,whatsapp,aggressive_recovery,mandate_reactivation,2747.6,"HIGH priority because of high recovery probability, high customer reliability, strong contactability.","Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.

Reply to this message if you need help.",1,3009.75,90-100%
txn_002669,cust_0665,7477.56,0.65,0.7331,MEDIUM,email,standard_recovery,checkout_reminder,4860.41,"MEDIUM priority because of moderate recovery probability, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! You were almost done with your purchase of ₹7,477.56. Complete your checkout whenever you're ready.",1,7477.56,60-70%
txn_002670,cust_0521,29671.04,0.8876,0.965,HIGH,sms,aggressive_recovery,payment_reminder,26336.02,"HIGH priority because of high recovery probability, high customer reliability, strong contactability.","Hi! We noticed that your payment of ₹29,671.04 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.",1,29671.04,80-90%
txn_002674,cust_0585,48806.05,0.7458,0.8772,HIGH,email,assisted_recovery,payment_reminder,36399.55,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! We noticed that your payment of ₹48,806.05 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.",0,0.0,70-80%
txn_002675,cust_0299,45187.97,0.8545,0.9097,HIGH,whatsapp,aggressive_recovery,mandate_reactivation,38613.12,"HIGH priority because of high recovery probability, high customer reliability, strong contactability.","Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.

Reply to this message if you need help.",1,45187.97,80-90%
txn_002676,cust_0337,8806.25,0.8221,0.765,HIGH,email,aggressive_recovery,subscription_reactivation,7239.62,"HIGH priority because of high recovery probability, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! Your subscription payment of ₹8,806.25 needs attention. Please update your payment details to reactivate your subscription.",1,8806.25,80-90%
txn_002678,cust_0493,4161.05,0.8957,0.7618,HIGH,whatsapp,aggressive_recovery,checkout_reminder,3727.05,"HIGH priority because of high recovery probability, high customer intent, high customer reliability.","Hi! You were almost done with your purchase of ₹4,161.05. Complete your checkout whenever you're ready.

Reply to this message if you need help.",1,4161.05,80-90%
txn_002682,cust_0536,1935.58,0.8745,0.7041,MEDIUM,whatsapp,standard_recovery,payment_recovery,1692.66,"MEDIUM priority because of high recovery probability, high customer reliability.","Hi! We noticed an issue with your payment of ₹1,935.58. Please review your payment and try again.

Reply to this message if you need help.",1,1935.58,80-90%
txn_002685,cust_0021,41168.73,0.8133,0.9223,HIGH,sms,aggressive_recovery,checkout_reminder,33482.53,"HIGH priority because of high recovery probability, high customer reliability, strong contactability.","Hi! You were almost done with your purchase of ₹41,168.73. Complete your checkout whenever you're ready.",1,41168.73,80-90%
txn_002686,cust_0754,15801.3,0.7601,0.8494,HIGH,email,assisted_recovery,payment_reminder,12010.57,"HIGH priority because of moderate recovery probability, strong contactability, low recovery friction.","Subject: Action needed for your payment

Hi! We noticed that your payment of ₹15,801.30 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.",1,15801.3,70-80%
txn_002687,cust_0663,31361.31,0.8191,0.8382,HIGH,email,aggressive_recovery,payment_reminder,25688.05,"HIGH priority because of high recovery probability, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! We noticed that your payment of ₹31,361.31 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.",1,31361.31,80-90%
txn_002690,cust_0091,16499.01,0.677,0.6938,MEDIUM,whatsapp,standard_recovery,retry_payment,11169.83,"MEDIUM priority because of moderate recovery probability, strong contactability.","Hi! Your payment of ₹16,499.01 could not be completed. Please try the payment again using your preferred payment method.

Reply to this message if you need help.",0,0.0,60-70%
txn_002694,cust_0777,48894.99,0.5231,0.7598,HIGH,sms,assisted_recovery,retry_payment,25576.97,"HIGH priority because of low recovery probability, high customer reliability, strong contactability.","Hi! Your payment of ₹48,894.99 could not be completed. Please try the payment again using your preferred payment method.",0,0.0,50-60%
txn_002696,cust_0209,7592.16,0.841,0.9322,HIGH,whatsapp,aggressive_recovery,authentication_retry,6385.01,"HIGH priority because of high recovery probability, high customer intent, high customer reliability, strong contactability, low recovery friction.","Hi! Your payment of ₹7,592.16 requires another authentication attempt. Please retry the payment to complete your transaction.

Reply to this message if you need help.",1,7592.16,80-90%
txn_002698,cust_0151,5350.87,0.8936,0.5933,MEDIUM,whatsapp,standard_recovery,mandate_reactivation,4781.54,"MEDIUM priority because of high recovery probability, high customer reliability.","Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.

Reply to this message if you need help.",1,5350.87,80-90%
txn_002701,cust_0167,14380.08,0.5872,0.6585,MEDIUM,email,standard_recovery,payment_reminder,8443.98,"MEDIUM priority because of low recovery probability, strong contactability.","Subject: Action needed for your payment

Hi! We noticed that your payment of ₹14,380.08 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.",0,0.0,50-60%
txn_002703,cust_0278,48149.08,0.751,0.9809,HIGH,email,assisted_recovery,authentication_retry,36159.96,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! Your payment of ₹48,149.08 requires another authentication attempt. Please retry the payment to complete your transaction.",1,48149.08,70-80%
txn_002704,cust_0288,8476.36,0.8956,0.8643,HIGH,email,aggressive_recovery,checkout_reminder,7591.43,"HIGH priority because of high recovery probability, high customer intent, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! You were almost done with your purchase of ₹8,476.36. Complete your checkout whenever you're ready.",1,8476.36,80-90%
txn_002705,cust_0448,49128.82,0.7029,0.999,HIGH,whatsapp,assisted_recovery,retry_payment,34532.65,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability, low recovery friction.","Hi! Your payment of ₹49,128.82 could not be completed. Please try the payment again using your preferred payment method.

Reply to this message if you need help.",1,49128.82,70-80%
txn_002706,cust_0676,41257.69,0.7767,0.8934,HIGH,whatsapp,assisted_recovery,checkout_reminder,32044.85,"HIGH priority because of moderate recovery probability, strong contactability.","Hi! You were almost done with your purchase of ₹41,257.69. Complete your checkout whenever you're ready.

Reply to this message if you need help.",0,0.0,70-80%
txn_002707,cust_0146,5695.0,0.5932,0.6892,MEDIUM,sms,standard_recovery,checkout_reminder,3378.27,"MEDIUM priority because of low recovery probability, high customer reliability, strong contactability.","Hi! You were almost done with your purchase of ₹5,695.00. Complete your checkout whenever you're ready.",1,5695.0,50-60%
txn_002708,cust_0188,24993.57,0.7598,0.6924,MEDIUM,email,standard_recovery,checkout_reminder,18990.11,"MEDIUM priority because of moderate recovery probability, high customer reliability.","Subject: Action needed for your payment

Hi! You were almost done with your purchase of ₹24,993.57. Complete your checkout whenever you're ready.",1,24993.57,70-80%
txn_002709,cust_0488,8153.33,0.8995,0.8913,HIGH,whatsapp,aggressive_recovery,authentication_retry,7333.92,"HIGH priority because of high recovery probability, high customer intent, high customer reliability, strong contactability.","Hi! Your payment of ₹8,153.33 requires another authentication attempt. Please retry the payment to complete your transaction.

Reply to this message if you need help.",1,8153.33,80-90%
txn_002717,cust_0231,5597.53,0.9612,0.8106,HIGH,sms,aggressive_recovery,mandate_reactivation,5380.35,"HIGH priority because of high recovery probability, high customer intent, high customer reliability.",Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.,0,0.0,90-100%
txn_002719,cust_0463,29550.65,0.7208,0.8087,HIGH,sms,assisted_recovery,mandate_reactivation,21300.11,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability, low recovery friction.",Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.,0,0.0,70-80%
txn_002721,cust_0180,13495.35,0.8634,0.9038,HIGH,whatsapp,aggressive_recovery,retry_payment,11651.89,"HIGH priority because of high recovery probability, high customer reliability, strong contactability, low recovery friction.","Hi! Your payment of ₹13,495.35 could not be completed. Please try the payment again using your preferred payment method.

Reply to this message if you need help.",1,13495.35,80-90%
txn_002722,cust_0382,43686.51,0.7264,0.7339,MEDIUM,sms,standard_recovery,payment_reminder,31733.88,MEDIUM priority because of moderate recovery probability.,"Hi! We noticed that your payment of ₹43,686.51 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.",1,43686.51,70-80%
